,Sentences,Corresponding_words,Unnamed: 0
7467,"I can put pretty much anything in the ground, from beets to onions.","['I', 'can', 'put', 'pretty', 'much', 'anything', 'in', 'the', 'ground', ',', 'from', 'beets', 'to', 'onions', '.']",7467.0
18277,Researchers found that approaching policy via qualitative methods was to be preferred over other methods.,"['Researchers', 'found', 'that', 'approaching', 'policy', 'via', 'qualitative', 'methods', 'was', 'to', 'be', 'preferred', 'over', 'other', 'methods', '.']",18277.0
8725,80% of the sulfur dioxide allowance for each year is in the Acid Rain Program.,"['80', '%', 'of', 'the', 'sulfur', 'dioxide', 'allowance', 'for', 'each', 'year', 'is', 'in', 'the', 'Acid', 'Rain', 'Program', '.']",8725.0
5650,But overinterpretation or even misinterpretation are not the same as bias.,"['But', 'overinterpretation', 'or', 'even', 'misinterpretation', 'are', 'not', 'the', 'same', 'as', 'bias', '.']",5650.0
7422,"Jon was fighting at full speed, sweat forming on his brow.","['Jon', 'was', 'fighting', 'at', 'full', 'speed', ',', 'sweat', 'forming', 'on', 'his', 'brow', '.']",7422.0
1267,The Hearing Aid Compatibility Negotiated Rulemaking Committee is a product of the Federal Communications Commission.,"['The', 'Hearing', 'Aid', 'Compatibility', 'Negotiated', 'Rulemaking', 'Committee', 'is', 'a', 'product', 'of', 'the', 'Federal', 'Communications', 'Commission', '.']",1267.0
15789,Eisner is a big fan of ABC.,"['Eisner', 'is', 'a', 'big', 'fan', 'of', 'ABC', '.']",15789.0
7436,oh  that's accommodating,"['oh', ' ', 'that', ""'s"", 'accommodating']",7436.0
17183,India's agricultural output has doubled in the last decade.,"['India', ""'s"", 'agricultural', 'output', 'has', 'doubled', 'in', 'the', 'last', 'decade', '.']",17183.0
1256,"At the eastern end of Back Lane and turning right, Nicholas Street becomes Patrick Street, and in St. Patrick's Close is St. Patrick's Cathedral .","['At', 'the', 'eastern', 'end', 'of', 'Back', 'Lane', 'and', 'turning', 'right', ',', 'Nicholas', 'Street', 'becomes', 'Patrick', 'Street', ',', 'and', 'in', 'St.', 'Patrick', ""'s"", 'Close', 'is', 'St.', 'Patrick', ""'s"", 'Cathedral', '.']",1256.0
13751,A CIO must be an operations specialist.,"['A', 'CIO', 'must', 'be', 'an', 'operations', 'specialist', '.']",13751.0
2383,They always reach their potential and become successful.,"['They', 'always', 'reach', 'their', 'potential', 'and', 'become', 'successful', '.']",2383.0
2648,"IDPA's OIG's mission is to prevent, detect, and eliminate fraud, waste, abuse, and misconduct in various payment programs.","['IDPA', ""'s"", 'OIG', ""'s"", 'mission', 'is', 'to', 'prevent', ',', 'detect', ',', 'and', 'eliminate', 'fraud', ',', 'waste', ',', 'abuse', ',', 'and', 'misconduct', 'in', 'various', 'payment', 'programs', '.']",2648.0
13668,The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.,"['The', ' ', 'liberation', ' ', 'of', 'these', 'old', 'European', 'colonies', 'created', 'the', 'basis', 'for', 'postwar', 'independence', 'movements', 'proclaiming', 'the', 'Japanese', 'slogan', ' ', 'Asia', 'for', 'the', 'Asians', '.']",13668.0
8746,"(As the old saying goes, If you can't figure out who the fool is at the poker table, it's probably you.","['(', 'As', 'the', 'old', 'saying', 'goes', ',', 'If', 'you', 'ca', ""n't"", 'figure', 'out', 'who', 'the', 'fool', 'is', 'at', 'the', 'poker', 'table', ',', 'it', ""'s"", 'probably', 'you', '.']",8746.0
9846,"There are a number of expensive jewelry and other duty-free shops, all with goods priced in US dollars (duty-free goods must always be paid for in foreign currency).","['There', 'are', 'a', 'number', 'of', 'expensive', 'jewelry', 'and', 'other', 'duty', '-', 'free', 'shops', ',', 'all', 'with', 'goods', 'priced', 'in', 'US', 'dollars', '(', 'duty', '-', 'free', 'goods', 'must', 'always', 'be', 'paid', 'for', 'in', 'foreign', 'currency', ')', '.']",9846.0
10166,"Meanwhile, critics on the left argue that because the United States failed to intervene in Rwanda, its intervention in Kosovo is morally suspect and probably racist.","['Meanwhile', ',', 'critics', 'on', 'the', 'left', 'argue', 'that', 'because', 'the', 'United', 'States', 'failed', 'to', 'intervene', 'in', 'Rwanda', ',', 'its', 'intervention', 'in', 'Kosovo', 'is', 'morally', 'suspect', 'and', 'probably', 'racist', '.']",10166.0
15757,"There are no examples of case studies, so it is a new territoriy.","['There', 'are', 'no', 'examples', 'of', 'case', 'studies', ',', 'so', 'it', 'is', 'a', 'new', 'territoriy', '.']",15757.0
14003,It's always easy for major organizations to complete cultural transitions.,"['It', ""'s"", 'always', 'easy', 'for', 'major', 'organizations', 'to', 'complete', 'cultural', 'transitions', '.']",14003.0
3541,The panel moved to contextual influences from failed technology.,"['The', 'panel', 'moved', 'to', 'contextual', 'influences', 'from', 'failed', 'technology', '.']",3541.0
10454,"In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloquent Mr. Smith speech (My fist is clenched.","['In', 'the', 'original', ',', 'Reich', 'is', 'set', 'up', 'by', 'his', 'host', 'and', 'then', 'ambushed', 'by', 'a', 'hostile', 'questioner', 'named', 'John', ',', 'and', 'when', 'he', 'tries', 'to', 'answer', 'with', 'an', 'eloquent', 'Mr.', 'Smith', 'speech', '(', 'My', 'fist', 'is', 'clenched', '.']",10454.0
18215,It has great views of the city and very sleek furniure in the lobby.,"['It', 'has', 'great', 'views', 'of', 'the', 'city', 'and', 'very', 'sleek', 'furniure', 'in', 'the', 'lobby', '.']",18215.0
10822,This formal Review Process guarantees representatives of every designated state planning body the right to direct communication with LSC officials at the highest level in seeking reconsideration of an LSC decision.,"['This', 'formal', 'Review', 'Process', 'guarantees', 'representatives', 'of', 'every', 'designated', 'state', 'planning', 'body', 'the', 'right', 'to', 'direct', 'communication', 'with', 'LSC', 'officials', 'at', 'the', 'highest', 'level', 'in', 'seeking', 'reconsideration', 'of', 'an', 'LSC', 'decision', '.']",10822.0
8056,Total volume grew 13.,"['Total', 'volume', 'grew', '13', '.']",8056.0
211,An actor is judged solely on quality of performance.,"['An', 'actor', 'is', 'judged', 'solely', 'on', 'quality', 'of', 'performance', '.']",211.0
10211,"Recline, and clear your mind.","['Recline', ',', 'and', 'clear', 'your', 'mind', '.']",10211.0
19030,"In the stock market, however, the damage can get much worse.","['In', 'the', 'stock', 'market', ',', 'however', ',', 'the', 'damage', 'can', 'get', 'much', 'worse', '.']",19030.0
19773,Kentridge created several documentaries in addition to that which covered the apartheid era.,"['Kentridge', 'created', 'several', 'documentaries', 'in', 'addition', 'to', 'that', 'which', 'covered', 'the', 'apartheid', 'era', '.']",19773.0
9961,i tore the ligaments in my right ankle,"['i', 'tore', 'the', 'ligaments', 'in', 'my', 'right', 'ankle']",9961.0
19891,I hope you like your new office.,"['I', 'hope', 'you', 'like', 'your', 'new', 'office', '.']",19891.0
19777,"Yes, certainly, said Cynthia.","['Yes', ',', 'certainly', ',', 'said', 'Cynthia', '.']",19777.0
4342,so i don't completely agree with that either,"['so', 'i', 'do', ""n't"", 'completely', 'agree', 'with', 'that', 'either']",4342.0
19886,'These are human lives.,"[""'"", 'These', 'are', 'human', 'lives', '.']",19886.0
8987,It is a mile long.,"['It', 'is', 'a', 'mile', 'long', '.']",8987.0
8159,You can't find film anywhere in Kendal or Cumbria.,"['You', 'ca', ""n't"", 'find', 'film', 'anywhere', 'in', 'Kendal', 'or', 'Cumbria', '.']",8159.0
16974,"As a professional courtesy, GAO will inform requesters of substantive media inquiries during an ongoing assignment.","['As', 'a', 'professional', 'courtesy', ',', 'GAO', 'will', 'inform', 'requesters', 'of', 'substantive', 'media', 'inquiries', 'during', 'an', 'ongoing', 'assignment', '.']",16974.0
7669,Madrid became the capital of Spain as the decision of Felipe II.,"['Madrid', 'became', 'the', 'capital', 'of', 'Spain', 'as', 'the', 'decision', 'of', 'Felipe', 'II', '.']",7669.0
12821,I live in a constant state of despair and depression.,"['I', 'live', 'in', 'a', 'constant', 'state', 'of', 'despair', 'and', 'depression', '.']",12821.0
4806,"Built in a.d. 688 691, it is decorated in thousands of exquisite, predominantly blue and yellow, Persian ceramic tiles, with Koranic scriptures on the lintels.","['Built', 'in', 'a.d', '.', '688', '691', ',', 'it', 'is', 'decorated', 'in', 'thousands', 'of', 'exquisite', ',', 'predominantly', 'blue', 'and', 'yellow', ',', 'Persian', 'ceramic', 'tiles', ',', 'with', 'Koranic', 'scriptures', 'on', 'the', 'lintels', '.']",4806.0
13543,Affirmative action opponents say that whites would move down the list.,"['Affirmative', 'action', 'opponents', 'say', 'that', 'whites', 'would', 'move', 'down', 'the', 'list', '.']",13543.0
15549,Bill Clinton isn't doing anything on the divide.,"['Bill', 'Clinton', 'is', ""n't"", 'doing', 'anything', 'on', 'the', 'divide', '.']",15549.0
17426,"A succession of discoveries has taught us about archeabacteria, very ancient and primitive single-cell organisms that live in the places you'd least expect anything to call home.","['A', 'succession', 'of', 'discoveries', 'has', 'taught', 'us', 'about', 'archeabacteria', ',', 'very', 'ancient', 'and', 'primitive', 'single', '-', 'cell', 'organisms', 'that', 'live', 'in', 'the', 'places', 'you', ""'d"", 'least', 'expect', 'anything', 'to', 'call', 'home', '.']",17426.0
13825,Magic had little power.,"['Magic', 'had', 'little', 'power', '.']",13825.0
8552,we're thinking about putting one of those in,"['we', ""'re"", 'thinking', 'about', 'putting', 'one', 'of', 'those', 'in']",8552.0
18082,"5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.","['5', 'percent', 'for', 'educational', 'lay', 'programs', 'relating', 'to', 'law', 'and', 'justice', ',', 'and', 'other', 'public', 'service', 'programs', 'such', 'as', 'the', 'High', 'School', 'Mock', 'Trial', 'Competition', 'and', 'numerous', 'publications', '.']",18082.0
5200,He said the Web site will help bridge the digital divide that keeps the poor from using the Internet as a resource.,"['He', 'said', 'the', 'Web', 'site', 'will', 'help', 'bridge', 'the', 'digital', 'divide', 'that', 'keeps', 'the', 'poor', 'from', 'using', 'the', 'Internet', 'as', 'a', 'resource', '.']",5200.0
14877,"The best example would be Castlerigg, which is near Keswick.","['The', 'best', 'example', 'would', 'be', 'Castlerigg', ',', 'which', 'is', 'near', 'Keswick', '.']",14877.0
12134,"As legal scholar Randall Kennedy wrote in his book Race, Crime, and the Law , Even if race is only one of several factors behind a decision, tolerating it at all means tolerating it as potentially the decisive factor.","['As', 'legal', 'scholar', 'Randall', 'Kennedy', 'wrote', 'in', 'his', 'book', 'Race', ',', 'Crime', ',', 'and', 'the', 'Law', ',', 'Even', 'if', 'race', 'is', 'only', 'one', 'of', 'several', 'factors', 'behind', 'a', 'decision', ',', 'tolerating', 'it', 'at', 'all', 'means', 'tolerating', 'it', 'as', 'potentially', 'the', 'decisive', 'factor', '.']",12134.0
15691,The crooks spent the day at the movies.,"['The', 'crooks', 'spent', 'the', 'day', 'at', 'the', 'movies', '.']",15691.0
17102,Five minutes later she smiled contentedly at her reflection in the glass.,"['Five', 'minutes', 'later', 'she', 'smiled', 'contentedly', 'at', 'her', 'reflection', 'in', 'the', 'glass', '.']",17102.0
7298,"NEH-supported exhibitions were distinguished by their elaborate wall panels--educational maps, photomurals, stenciled treatises--which competed with the objects themselves for space and attention.","['NEH', '-', 'supported', 'exhibitions', 'were', 'distinguished', 'by', 'their', 'elaborate', 'wall', 'panels', '--', 'educational', 'maps', ',', 'photomurals', ',', 'stenciled', 'treatises', '--', 'which', 'competed', 'with', 'the', 'objects', 'themselves', 'for', 'space', 'and', 'attention', '.']",7298.0
14909,Nothing productive is needed for a successful year,"['Nothing', 'productive', 'is', 'needed', 'for', 'a', 'successful', 'year']",14909.0
5934,He watched the river flow.,"['He', 'watched', 'the', 'river', 'flow', '.']",5934.0
12040,Great mistake to say too much.,"['Great', 'mistake', 'to', 'say', 'too', 'much', '.']",12040.0
6343,The tradition in Dallas was that you had to like one only.,"['The', 'tradition', 'in', 'Dallas', 'was', 'that', 'you', 'had', 'to', 'like', 'one', 'only', '.']",6343.0
12705,Duke William completed his conquest of England in 1066.,"['Duke', 'William', 'completed', 'his', 'conquest', 'of', 'England', 'in', '1066', '.']",12705.0
469,Auditors must have many qualifications,"['Auditors', 'must', 'have', 'many', 'qualifications']",469.0
18766,"No, I exclaimed, astonished.","['No', ',', 'I', 'exclaimed', ',', 'astonished', '.']",18766.0
10556,"The Report and Order, in large part, adopts the unanimous recommendations of the Hearing Aid Compatibility Negotiated Rulemaking Committee, an advisory committee established by the Federal Communications Commission in 1995.","['The', 'Report', 'and', 'Order', ',', 'in', 'large', 'part', ',', 'adopts', 'the', 'unanimous', 'recommendations', 'of', 'the', 'Hearing', 'Aid', 'Compatibility', 'Negotiated', 'Rulemaking', 'Committee', ',', 'an', 'advisory', 'committee', 'established', 'by', 'the', 'Federal', 'Communications', 'Commission', 'in', '1995', '.']",10556.0
13336,The second half of the book dealt with the use of the true name.,"['The', 'second', 'half', 'of', 'the', 'book', 'dealt', 'with', 'the', 'use', 'of', 'the', 'true', 'name', '.']",13336.0
12932,Do not talk.,"['Do', 'not', 'talk', '.']",12932.0
5984,"Then, all the time, it was in the spill vase in Mrs. Inglethorp's bedroom, under our very noses? I cried.","['Then', ',', 'all', 'the', 'time', ',', 'it', 'was', 'in', 'the', 'spill', 'vase', 'in', 'Mrs.', 'Inglethorp', ""'s"", 'bedroom', ',', 'under', 'our', 'very', 'noses', '?', 'I', 'cried', '.']",5984.0
9509,Si only pays if they earn over £1000 in a week long period.,"['Si', 'only', 'pays', 'if', 'they', 'earn', 'over', '£', '1000', 'in', 'a', 'week', 'long', 'period', '.']",9509.0
17797,IQ boosting can be done through fetal replacement in the first trimester.,"['IQ', 'boosting', 'can', 'be', 'done', 'through', 'fetal', 'replacement', 'in', 'the', 'first', 'trimester', '.']",17797.0
11280,The Department of Labor's interim rule is adopted pursuant to the authority contained in Section 707 of the Employee Retirement Income Security Act (Pub.,"['The', 'Department', 'of', 'Labor', ""'s"", 'interim', 'rule', 'is', 'adopted', 'pursuant', 'to', 'the', 'authority', 'contained', 'in', 'Section', '707', 'of', 'the', 'Employee', 'Retirement', 'Income', 'Security', 'Act', '(', 'Pub', '.']",11280.0
14589,air transportation is cited as a viable option for the rapid product option.,"['air', 'transportation', 'is', 'cited', 'as', 'a', 'viable', 'option', 'for', 'the', 'rapid', 'product', 'option', '.']",14589.0
11018,The purpose of this paper is to analyze rural delivery costs and compare them with city delivery costs.,"['The', 'purpose', 'of', 'this', 'paper', 'is', 'to', 'analyze', 'rural', 'delivery', 'costs', 'and', 'compare', 'them', 'with', 'city', 'delivery', 'costs', '.']",11018.0
15510,"Local boy Gates wisely built his 45,000-square-foot castle in suburban Seattle.","['Local', 'boy', 'Gates', 'wisely', 'built', 'his', '45,000', '-', 'square', '-', 'foot', 'castle', 'in', 'suburban', 'Seattle', '.']",15510.0
